%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.zone,field.letter
1695938715307961572,216,220515000000000,GPS1_Frame,42.33877182006836,-71.0923080444336,29.700000762939453,327638.78125,4689511.0,19,T
1695938716291580427,217,220516000000000,GPS1_Frame,42.33876419067383,-71.09232330322266,29.799999237060547,327637.25,4689510.0,19,T
1695938717290592759,218,220517000000000,GPS1_Frame,42.3387565612793,-71.09233856201172,29.899999618530273,327635.84375,4689509.0,19,T
1695938718308753064,219,220518000000000,GPS1_Frame,42.338748931884766,-71.09235382080078,30.0,327634.59375,4689508.5,19,T
1695938719290498763,220,220519000000000,GPS1_Frame,42.3387451171875,-71.09236907958984,30.100000381469727,327633.5,4689508.0,19,T
1695938720290411233,221,220520000000000,GPS1_Frame,42.3387451171875,-71.0923843383789,30.100000381469727,327632.375,4689508.0,19,T
1695938721289736797,222,220521000000000,GPS1_Frame,42.3387451171875,-71.09239196777344,30.100000381469727,327631.28125,4689508.0,19,T
1695938722306028905,223,220522000000000,GPS1_Frame,42.3387451171875,-71.0924072265625,29.899999618530273,327630.1875,4689508.0,19,T
1695938723290046150,224,220523000000000,GPS1_Frame,42.338748931884766,-71.09242248535156,29.899999618530273,327628.96875,4689508.5,19,T
1695938724291290597,225,220524000000000,GPS1_Frame,42.338748931884766,-71.09243774414062,29.799999237060547,327627.71875,4689508.5,19,T
1695938725291859906,226,220525000000000,GPS1_Frame,42.338748931884766,-71.09245300292969,30.0,327626.78125,4689508.5,19,T
1695938726289194658,227,220526000000000,GPS1_Frame,42.3387451171875,-71.09246063232422,30.0,327625.8125,4689508.0,19,T
